year,WEO.Subject.Code,Country.Group.Name,Units,Scale,Subject.Descriptor,vintage,value,location
2010,NGDPD,Sub-Saharan Africa,U.S. dollars,Billions,"Gross domestic product, current prices",2011,1280.259,Sub-Saharan Africa
2010,NGDPD,World,U.S. dollars,Billions,"Gross domestic product, current prices",2011,65960.28,World
2010,NGDP_RPCH,ASEAN-5,Percent change,,"Gross domestic product, constant prices",2011,6.913,ASEAN-5
2010,NGDP_RPCH,Advanced economies,Percent change,,"Gross domestic product, constant prices",2011,3.045,Advanced economies
2010,NGDP_RPCH,Commonwealth of Independent States,Percent change,,"Gross domestic product, constant prices",2011,4.641,Commonwealth of Independent States
2010,NGDP_RPCH,Euro area,Percent change,,"Gross domestic product, constant prices",2011,2.082,Euro area
2010,NGDP_RPCH,European Union,Percent change,,"Gross domestic product, constant prices",2011,2.024,European Union
2010,NGDP_RPCH,Latin America and the Caribbean,Percent change,,"Gross domestic product, constant prices",2011,6.117,Latin America and the Caribbean
2010,NGDP_RPCH,Major advanced economies (G7),Percent change,,"Gross domestic product, constant prices",2011,2.787,Major advanced economies (G7)
2010,NGDP_RPCH,Middle East and North Africa,Percent change,,"Gross domestic product, constant prices",2011,4.935,Middle East and North Africa
2010,NGDP_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Gross domestic product, constant prices",2011,5.927,Other advanced economies (Advanced economies excluding G7 and euro area)
2010,NGDP_RPCH,Sub-Saharan Africa,Percent change,,"Gross domestic product, constant prices",2011,7.005,Sub-Saharan Africa
2010,NGDP_RPCH,World,Percent change,,"Gross domestic product, constant prices",2011,5.385,World
2010,NGDP_RPCHMK,World,Percent change (market exchange rates),,"Gross domestic product, constant prices",2011,4.09,World
2010,NGSD_NGDP,ASEAN-5,Percent of GDP,,Gross national savings,2011,31.322,ASEAN-5
2010,NGSD_NGDP,Advanced economies,Percent of GDP,,Gross national savings,2011,20.38,Advanced economies
2010,NGSD_NGDP,Commonwealth of Independent States,Percent of GDP,,Gross national savings,2011,24.606,Commonwealth of Independent States
2010,NGSD_NGDP,Euro area,Percent of GDP,,Gross national savings,2011,21.448,Euro area
2010,NGSD_NGDP,European Union,Percent of GDP,,Gross national savings,2011,20.214,European Union
2010,NGSD_NGDP,Latin America and the Caribbean,Percent of GDP,,Gross national savings,2011,20.473,Latin America and the Caribbean
2010,NGSD_NGDP,Major advanced economies (G7),Percent of GDP,,Gross national savings,2011,18.502,Major advanced economies (G7)
2010,NGSD_NGDP,Middle East and North Africa,Percent of GDP,,Gross national savings,2011,36.361,Middle East and North Africa
2010,NGSD_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Gross national savings,2011,30.925,Other advanced economies (Advanced economies excluding G7 and euro area)
2010,NGSD_NGDP,Sub-Saharan Africa,Percent of GDP,,Gross national savings,2011,20.719,Sub-Saharan Africa
2010,NGSD_NGDP,World,Percent of GDP,,Gross national savings,2011,24.664,World
2010,NID_NGDP,ASEAN-5,Percent of GDP,,Investment,2011,28.593,ASEAN-5
2010,NID_NGDP,Advanced economies,Percent of GDP,,Investment,2011,20.51,Advanced economies
2010,NID_NGDP,Commonwealth of Independent States,Percent of GDP,,Investment,2011,21.259,Commonwealth of Independent States
2010,NID_NGDP,Euro area,Percent of GDP,,Investment,2011,20.961,Euro area
2010,NID_NGDP,European Union,Percent of GDP,,Investment,2011,20.357,European Union
2010,NID_NGDP,Latin America and the Caribbean,Percent of GDP,,Investment,2011,21.925,Latin America and the Caribbean
2010,NID_NGDP,Major advanced economies (G7),Percent of GDP,,Investment,2011,19.496,Major advanced economies (G7)
2010,NID_NGDP,Middle East and North Africa,Percent of GDP,,Investment,2011,31.057,Middle East and North Africa
2010,NID_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Investment,2011,25.388,Other advanced economies (Advanced economies excluding G7 and euro area)
2010,NID_NGDP,Sub-Saharan Africa,Percent of GDP,,Investment,2011,21.157,Sub-Saharan Africa
2010,NID_NGDP,World,Percent of GDP,,Investment,2011,24.297,World
2010,PCPIPCH,ASEAN-5,Percent change,,"Inflation, average consumer prices",2011,4.488,ASEAN-5
2010,PCPIPCH,Advanced economies,Percent change,,"Inflation, average consumer prices",2011,1.537,Advanced economies
2010,PCPIPCH,Commonwealth of Independent States,Percent change,,"Inflation, average consumer prices",2011,7.184,Commonwealth of Independent States
2010,PCPIPCH,Euro area,Percent change,,"Inflation, average consumer prices",2011,1.613,Euro area
2010,PCPIPCH,European Union,Percent change,,"Inflation, average consumer prices",2011,1.984,European Union
2010,PCPIPCH,Latin America and the Caribbean,Percent change,,"Inflation, average consumer prices",2011,4.225,Latin America and the Caribbean
2010,PCPIPCH,Major advanced economies (G7),Percent change,,"Inflation, average consumer prices",2011,1.376,Major advanced economies (G7)
2010,PCPIPCH,Middle East and North Africa,Percent change,,"Inflation, average consumer prices",2011,6.239,Middle East and North Africa
2010,PCPIPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Inflation, average consumer prices",2011,2.235,Other advanced economies (Advanced economies excluding G7 and euro area)
2010,PCPIPCH,Sub-Saharan Africa,Percent change,,"Inflation, average consumer prices",2011,8.133,Sub-Saharan Africa
2010,PCPIPCH,World,Percent change,,"Inflation, average consumer prices",2011,3.674,World
2011,BCA_NGDPD,ASEAN-5,Percent of GDP,,Current account balance,2012,2.575,ASEAN-5
2011,BCA_NGDPD,Advanced economies,Percent of GDP,,Current account balance,2012,-0.106,Advanced economies
2011,BCA_NGDPD,Commonwealth of Independent States,Percent of GDP,,Current account balance,2012,4.043,Commonwealth of Independent States
2011,BCA_NGDPD,Euro area,Percent of GDP,,Current account balance,2012,-0.091,Euro area
2011,BCA_NGDPD,European Union,Percent of GDP,,Current account balance,2012,0.34,European Union
2011,BCA_NGDPD,Latin America and the Caribbean,Percent of GDP,,Current account balance,2012,-1.903,Latin America and the Caribbean
2011,BCA_NGDPD,Major advanced economies (G7),Percent of GDP,,Current account balance,2012,-0.839,Major advanced economies (G7)
2011,BCA_NGDPD,Middle East and North Africa,Percent of GDP,,Current account balance,2012,13.54,Middle East and North Africa
2011,BCA_NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Current account balance,2012,4.074,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,BCA_NGDPD,Sub-Saharan Africa,Percent of GDP,,Current account balance,2012,-0.599,Sub-Saharan Africa
2011,BFD,Advanced economies,U.S. dollars,Billions,"Direct investment, net",2012,358.898,Advanced economies
2011,BFD,Commonwealth of Independent States,U.S. dollars,Billions,"Direct investment, net",2012,-15.209,Commonwealth of Independent States
2011,BFD,Euro area,U.S. dollars,Billions,"Direct investment, net",2012,124.854,Euro area
2011,BFD,Latin America and the Caribbean,U.S. dollars,Billions,"Direct investment, net",2012,-144.568,Latin America and the Caribbean
2011,BFD,Major advanced economies (G7),U.S. dollars,Billions,"Direct investment, net",2012,404.098,Major advanced economies (G7)
2011,BFD,Middle East and North Africa,U.S. dollars,Billions,"Direct investment, net",2012,-19.918,Middle East and North Africa
2011,BFD,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Direct investment, net",2012,-6.485,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,BFD,Sub-Saharan Africa,U.S. dollars,Billions,"Direct investment, net",2012,-32.476,Sub-Saharan Africa
2011,BFRA,Advanced economies,U.S. dollars,Billions,Change in reserves,2012,349.809,Advanced economies
2011,BFRA,Commonwealth of Independent States,U.S. dollars,Billions,Change in reserves,2012,32.046,Commonwealth of Independent States
2011,BFRA,Euro area,U.S. dollars,Billions,Change in reserves,2012,14.344,Euro area
2011,BFRA,Latin America and the Caribbean,U.S. dollars,Billions,Change in reserves,2012,108.049,Latin America and the Caribbean
2011,BFRA,Major advanced economies (G7),U.S. dollars,Billions,Change in reserves,2012,206.752,Major advanced economies (G7)
2011,BFRA,Middle East and North Africa,U.S. dollars,Billions,Change in reserves,2012,134.941,Middle East and North Africa
2011,BFRA,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Change in reserves,2012,125.123,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,BFRA,Sub-Saharan Africa,U.S. dollars,Billions,Change in reserves,2012,20.73,Sub-Saharan Africa
2011,BM,Advanced economies,U.S. dollars,Billions,Imports of goods and services,2012,14152.106,Advanced economies
2011,BM,Commonwealth of Independent States,U.S. dollars,Billions,Imports of goods and services,2012,680.685,Commonwealth of Independent States
2011,BM,Euro area,U.S. dollars,Billions,Imports of goods and services,2012,3125.245,Euro area
2011,BM,Latin America and the Caribbean,U.S. dollars,Billions,Imports of goods and services,2012,1228.807,Latin America and the Caribbean
2011,BM,Major advanced economies (G7),U.S. dollars,Billions,Imports of goods and services,2012,8088.337,Major advanced economies (G7)
2011,BM,Middle East and North Africa,U.S. dollars,Billions,Imports of goods and services,2012,1007.781,Middle East and North Africa
2011,BM,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Imports of goods and services,2012,3565.295,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,BM,Sub-Saharan Africa,U.S. dollars,Billions,Imports of goods and services,2012,480.853,Sub-Saharan Africa
2011,BX,Advanced economies,U.S. dollars,Billions,Exports of goods and services,2012,14049.267,Advanced economies
2011,BX,Commonwealth of Independent States,U.S. dollars,Billions,Exports of goods and services,2012,883.404,Commonwealth of Independent States
2011,BX,Euro area,U.S. dollars,Billions,Exports of goods and services,2012,3215.695,Euro area
2011,BX,Latin America and the Caribbean,U.S. dollars,Billions,Exports of goods and services,2012,1226.697,Latin America and the Caribbean
2011,BX,Major advanced economies (G7),U.S. dollars,Billions,Exports of goods and services,2012,7531.027,Major advanced economies (G7)
2011,BX,Middle East and North Africa,U.S. dollars,Billions,Exports of goods and services,2012,1484.572,Middle East and North Africa
2011,BX,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Exports of goods and services,2012,3909.614,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,BX,Sub-Saharan Africa,U.S. dollars,Billions,Exports of goods and services,2012,492.205,Sub-Saharan Africa
2011,D,Commonwealth of Independent States,U.S. dollars,Billions,"External debt, total",2012,868.693,Commonwealth of Independent States
2011,D,Latin America and the Caribbean,U.S. dollars,Billions,"External debt, total",2012,1487.891,Latin America and the Caribbean
2011,D,Middle East and North Africa,U.S. dollars,Billions,"External debt, total",2012,773.657,Middle East and North Africa
2011,D,Sub-Saharan Africa,U.S. dollars,Billions,"External debt, total",2012,320.483,Sub-Saharan Africa
2011,GGR_NGDP,ASEAN-5,Percent of GDP,,General government revenue,2012,19.556,ASEAN-5
2011,GGR_NGDP,Advanced economies,Percent of GDP,,General government revenue,2012,35.306,Advanced economies
2011,GGR_NGDP,Commonwealth of Independent States,Percent of GDP,,General government revenue,2012,34.68,Commonwealth of Independent States
2011,GGR_NGDP,Euro area,Percent of GDP,,General government revenue,2012,44.91,Euro area
2011,GGR_NGDP,European Union,Percent of GDP,,General government revenue,2012,43.523,European Union
2011,GGR_NGDP,Latin America and the Caribbean,Percent of GDP,,General government revenue,2012,29.844,Latin America and the Caribbean
2011,GGR_NGDP,Major advanced economies (G7),Percent of GDP,,General government revenue,2012,34.793,Major advanced economies (G7)
2011,GGR_NGDP,Middle East and North Africa,Percent of GDP,,General government revenue,2012,35.193,Middle East and North Africa
2011,GGR_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government revenue,2012,33.297,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,GGR_NGDP,Sub-Saharan Africa,Percent of GDP,,General government revenue,2012,23.635,Sub-Saharan Africa
2011,GGSB_NPGDP,Advanced economies,Percent of potential GDP,,General government structural balance,2012,-5.619,Advanced economies
2011,GGSB_NPGDP,Euro area,Percent of potential GDP,,General government structural balance,2012,-3.896,Euro area
2011,GGSB_NPGDP,Major advanced economies (G7),Percent of potential GDP,,General government structural balance,2012,-6.438,Major advanced economies (G7)
2011,GGSB_NPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of potential GDP,,General government structural balance,2012,-1.248,Other advanced economies (Advanced economies excluding G7 and euro area)
2011,GGXCNL_NGDP,ASEAN-5,Percent of GDP,,General government net lending/borrowing,2012,-1.006,ASEAN-5
2011,GGXCNL_NGDP,Advanced economies,Percent of GDP,,General government net lending/borrowing,2012,-6.232,Advanced economies
2011,GGXCNL_NGDP,Commonwealth of Independent States,Percent of GDP,,General government net lending/borrowing,2012,1.691,Commonwealth of Independent States
2011,GGXCNL_NGDP,Euro area,Percent of GDP,,General government net lending/borrowing,2012,-4.234,Euro area
2011,GGXCNL_NGDP,European Union,Percent of GDP,,General government net lending/borrowing,2012,-4.534,European Union
2011,GGXCNL_NGDP,Latin America and the Caribbean,Percent of GDP,,General government net lending/borrowing,2012,-2.758,Latin America and the Caribbean
2011,GGXCNL_NGDP,Major advanced economies (G7),Percent of GDP,,General government net lending/borrowing,2012,-7.405,Major advanced economies (G7)
