"year","WEO.Subject.Code","Country.Group.Name","Units","Scale","Subject.Descriptor","vintage","value"
2013,"PTIMBW","World","Index, 2005=100","","Commodity Timber Index includes Hardwood and Softwood Price Indices",2014,107.281
2013,"PTIN","World","U.S. dollars","Units","Tin, standard grade, LME spot price, US$ per metric tonne",2014,22281.583
2013,"PURAN","World","U.S. dollars","Units","Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",2014,38.575
2013,"PVOILW","World","Index, 2005=100","","Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",2014,206.506
2013,"PWHEAMT","World","U.S. dollars","Units","Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",2014,265.751
2013,"PWOOLC","World","U.S. cents","Units","Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",2014,1117.012
2013,"PWOOLF","World","U.S. cents","Units","Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",2014,1197.749
2013,"PWOOLW","World","Index, 2005=100","","Commodity Wool Index includes Coarse and Fine Wool Price Indices",2014,195.177
2013,"PZINC","World","U.S. dollars","Units","Zinc, high grade 98% pure, US$ per metric tonne",2014,1910.166
2014,"PALLFNFW","World","Index, 2005=100","","Commodity Price Index includes both Fuel and Non-Fuel Price Indices",2015,171.717
2014,"PALUM","World","U.S. dollars","Units","Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",2015,1867.421
2014,"PBANSOP","World","U.S. dollars","Units","Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",2015,931.875
2014,"PBARL","World","U.S. dollars","Units","Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",2015,146.089
2014,"PBEEF","World","U.S. cents","Units","Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",2015,224.058
2014,"PBEVEW","World","Index, 2005=100","","Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",2015,178.02
2014,"PCEREW","World","Index, 2005=100","","Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",2015,180.216
2014,"PCOALAU","World","U.S. dollars","Units","Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",2015,75.729
2014,"PCOALSA","World","U.S. dollars","Units","Coal, South African export price, US$ per metric tonne",2015,72.303
2014,"PCOALW","World","Index, 2005=100","","Commodity Coal Price Index includes Australian and South African Coal",2015,150.67
2014,"PCOCO","World","U.S. dollars","Units","Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",2015,3062.764
2014,"PCOFFOTM","World","U.S. cents","Units","Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2015,202.848
2014,"PCOFFROB","World","U.S. cents","Units","Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2015,105.6
2014,"PCOFFW","World","Index, 2005=100","","Commodity Coffee Price Index includes Other Mild Arabicas and Robusta",2015,184.99
2014,"PCOPP","World","U.S. dollars","Units","Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",2015,6863.397
2014,"PCOTTIND","World","U.S. cents","Units","Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",2015,83.097
2014,"PFANDBW","World","Index, 2005=100","","Commodity Food and Beverage Price Index includes Food and Beverage Price Indices",2015,171.905
2014,"PFISH","World","U.S. dollars","Units","Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",2015,1921.471
2014,"PFOODW","World","Index, 2005=100","","Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",2015,171.243
2014,"PGNUTS","World","U.S. dollars","Units","Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",2015,2148.265
2014,"PHARDW","World","Index, 2005=100","","Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices",2015,136.983
2014,"PHIDE","World","U.S. cents","Units","Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",2015,110.217
2014,"PINDUW","World","Index, 2005=100","","Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices",2015,153.656
2014,"PIORECR","World","U.S. dollars","Units","Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",2015,97.387
2014,"PLAMB","World","U.S. cents","Units","Lamb, frozen carcass Smithfield London, US cents per pound",2015,130.606
2014,"PLEAD","World","U.S. dollars","Units","Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",2015,2095.458
2014,"PLOGORE","World","U.S. dollars","Units","Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",2015,174.252
2014,"PLOGSK","World","U.S. dollars","Units","Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",2015,282.041
2014,"PMAIZMT","World","U.S. dollars","Units","Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",2015,192.881
2014,"PMEATW","World","Index, 2005=100","","Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",2015,160.483
2014,"PMETAW","World","Index, 2005=100","","Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",2015,164.375
2014,"PNFUELW","World","Index, 2005=100","","Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices",2015,162.826
2014,"PNGASEU","World","U.S. dollars","Units","Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",2015,10.463
2014,"PNGASJP","World","U.S. dollars","Units","Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",2015,16.998
2014,"PNGASUS","World","U.S. dollars","Units","Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",2015,4.371
2014,"PNGASW","World","Index, 2005=100","","Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",2015,159.948
2014,"PNICK","World","U.S. dollars","Units","Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",2015,16893.375
2014,"PNRGW","World","Index, 2005=100","","Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",2015,176.918
2014,"POILAPSP","World","U.S. dollars","Units","Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel",2015,96.247
2014,"POILAPSPW","World","Index, 2005=100","","Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh",2015,180.393
2014,"POILBRE","World","U.S. dollars","Units","Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",2015,98.943
2014,"POILDUB","World","U.S. dollars","Units","Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",2015,96.664
2014,"POILWTI","World","U.S. dollars","Units","Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",2015,93.135
2014,"POLVOIL","World","U.S. dollars","Units","Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",2015,3780.556
2014,"PORANG","World","U.S. dollars","Units","Oranges, miscellaneous oranges French import price, US$ per metric tonne",2015,782.51
2014,"PPOIL","World","U.S. dollars","Units","Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",2015,739.408
2014,"PPORK","World","U.S. cents","Units","Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",2015,102.814
2014,"PPOULT","World","U.S. cents","Units","Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",2015,110.133
2014,"PRAWMW","World","Index, 2005=100","","Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",2015,138.815
2014,"PRICENPQ","World","U.S. dollars","Units","Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",2015,426.475
2014,"PROIL","World","U.S. dollars","Units","Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",2015,904.368
2014,"PRUBB","World","U.S. cents","Units","Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",2015,88.751
2014,"PSALM","World","U.S. dollars","Units","Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",2015,6.6
2014,"PSAWMAL","World","U.S. dollars","Units","Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",2015,897.942
2014,"PSAWORE","World","U.S. dollars","Units","Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",2015,307.274
2014,"PSEAFW","World","Index, 2005=100","","Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices",2015,162.009
2014,"PSHRI","World","U.S. dollars","Units","Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",2015,16.571
2014,"PSMEA","World","U.S. dollars","Units","Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",2015,466.966
2014,"PSOFTW","World","Index, 2005=100","","Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices",2015,93.996
2014,"PSOIL","World","U.S. dollars","Units","Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",2015,812.71
2014,"PSOYB","World","U.S. dollars","Units","Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",2015,457.814
2014,"PSUGAEEC","World","U.S. cents","Units","Sugar, European import price, CIF Europe, US cents per pound",2015,27.394
2014,"PSUGAISA","World","U.S. cents","Units","Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",2015,17.126
2014,"PSUGAUSA","World","U.S. cents","Units","Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",2015,24.865
2014,"PSUGAW","World","Index, 2005=100","","Commodity Sugar Index includes European, Free market, and U.S. Price Indices",2015,166.948
2014,"PSUNO","World","U.S. dollars","Units","Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",2015,1080.312
2014,"PTEA","World","U.S. cents","Units","Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",2015,237.858
2014,"PTIMBW","World","Index, 2005=100","","Commodity Timber Index includes Hardwood and Softwood Price Indices",2015,109.305
2014,"PTIN","World","U.S. dollars","Units","Tin, standard grade, LME spot price, US$ per metric tonne",2015,21898.874
2014,"PURAN","World","U.S. dollars","Units","Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",2015,33.489
2014,"PVOILW","World","Index, 2005=100","","Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",2015,190.489
2014,"PWHEAMT","World","U.S. dollars","Units","Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",2015,242.496
2014,"PWOOLC","World","U.S. cents","Units","Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",2015,1034.616
2014,"PWOOLF","World","U.S. cents","Units","Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",2015,1074.381
2014,"PWOOLW","World","Index, 2005=100","","Commodity Wool Index includes Coarse and Fine Wool Price Indices",2015,178.434
2014,"PZINC","World","U.S. dollars","Units","Zinc, high grade 98% pure, US$ per metric tonne",2015,2160.971
2015,"PALLFNFW","World","Index, 2005=100","","Commodity Price Index includes both Fuel and Non-Fuel Price Indices",2016,111.161
2015,"PALUM","World","U.S. dollars","Units","Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",2016,1664.681
2015,"PBANSOP","World","U.S. dollars","Units","Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",2016,958.709
2015,"PBARL","World","U.S. dollars","Units","Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",2016,127.865
2015,"PBEEF","World","U.S. cents","Units","Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",2016,200.494
2015,"PBEVEW","World","Index, 2005=100","","Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",2016,172.587
2015,"PCEREW","World","Index, 2005=100","","Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",2016,148.98
2015,"PCOALAU","World","U.S. dollars","Units","Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",2016,62.693
2015,"PCOALSA","World","U.S. dollars","Units","Coal, South African export price, US$ per metric tonne",2016,57.097
2015,"PCOALW","World","Index, 2005=100","","Commodity Coal Price Index includes Australian and South African Coal",2016,123.545
2015,"PCOCO","World","U.S. dollars","Units","Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",2016,3135.165
2015,"PCOFFOTM","World","U.S. cents","Units","Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2016,160.485
2015,"PCOFFROB","World","U.S. cents","Units","Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",2016,94.196
2015,"PCOFFW","World","Index, 2005=100","","Commodity Coffee Price Index includes Other Mild Arabicas and Robusta",2016,153.74
2015,"PCOPP","World","U.S. dollars","Units","Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",2016,5510.457
2015,"PCOTTIND","World","U.S. cents","Units","Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",2016,70.417
2015,"PFANDBW","World","Index, 2005=100","","Commodity Food and Beverage Price Index includes Food and Beverage Price Indices",2016,144.522
2015,"PFISH","World","U.S. dollars","Units","Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",2016,1759.212
2015,"PFOODW","World","Index, 2005=100","","Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",2016,141.482
